what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.editor",1319912629953
opened,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319912634853
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319912634883
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319912667663
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319912671553
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319912674772
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319912697483
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319912710837
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319912716407
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319912728461
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319912734611
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319912759239
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319912764059
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319912778298
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319912782648
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319912873071
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319912912801
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319912930974
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319912934414
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319912950849
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1319912970613
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319912976473
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319912976483
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319912980483
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913019763
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319913022733
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913046548
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319913049878
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913053878
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913067058
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1319913081207
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319913091267
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1319913168977
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.stop",1319913171397
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1319913171517
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913171547
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1319913177474
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1319913193634
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913193944
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1319913193974
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913194684
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1319913203028
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1319913205588
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1319913205668
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913205878
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1319913205928
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913214112
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1319913228932
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913230422
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319913233212
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913239212
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913254202
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1319913254212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913259372
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913267812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913281022
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319913298432
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1319913346761
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1319913346761
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913347931
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913362861
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319913362871
activated,view,oracle.eclipse.tools.weblogic.ui,2.5.0.201007221355,"oracle.eclipse.tools.weblogic.server.ui.MBeanExplorerView",1319913379851
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319913391481
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913425619
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319913439469
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913488107
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913488167
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913488177
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913488207
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913488217
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913513200
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913518740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913520060
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913521810
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913521980
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319913526180
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913540520
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319913548790
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1319913548840
opened,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319913552459
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319913552489
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1319913568653
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319913581511
